12.0009	2.6104	1.7641	12.9493	3.494	2.1186	0.4679	5.7051	2.615	1.8971	11.1324	2.6034	2.4702	0.862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.3201	0.9537	4.7976	11.4611	4.413	1.7931	0.0	10.2651	3.3411	0.2959	0.7306	1.0927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.987	0.4074	4.1043	13.4551	7.0324	5.288	3.3348	6.7709	4.6206	2.3629	10.0701	8.9078	2.8655	4.9037	8.8437	4.2325	8.4134	3.7329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22.4787	3.4354	7.3058	13.8921	3.4074	1.1733	3.44	9.7021	1.1986	11.5018	19.0961	0.5859	0.4426	1.6384	13.4392	3.4354	7.4476	5.9888	10.171	3.0459	1.2064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.6786	7.3582	9.6292	9.8531	5.1123	4.5813	1.0356	10.9346	1.9771	3.6704	8.8633	1.0693	3.1241	0.0	3.2091	0.7169	3.2525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.9501	4.074	7.0566	15.6996	3.6829	2.6841	0.1338	9.4703	2.6185	5.2059	14.5612	3.7022	0.8153	2.0258	4.2861	6.8269	6.0151	9.4729	4.506	1.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.1614	3.9527	5.8594	9.2885	5.7008	1.7541	1.5763	6.7096	0.9415	2.8593	3.5174	4.4213	0.5254	2.4262	9.2594	2.0352	1.0745	4.2166	3.6844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.207	0.5947	6.108	8.8237	3.1906	0.296	0.0	0.4453	1.9098	2.2525	11.6668	2.3002	1.4326	0.0241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.5653	0.5174	2.7121	4.1639	3.9166	0.3764	0.3544	2.565	3.3826	4.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.3161	1.8622	3.9536	12.5731	3.8147	2.0238	0.4379	10.9713	2.6444	8.0656	6.7708	3.6505	0.06	0.4098	0.2486	2.6147	10.7806	7.7404	1.321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.7721	0.0	0.7326	7.5433	4.986	1.2027	0.1318	5.965	5.7362	1.1865	4.9698	4.6017	0.6349	0.2249	6.8005	3.6005	13.7992	9.1474	3.9144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.6117	2.2809	7.4102	6.7385	2.3456	1.7171	0.0836	4.7124	1.0512	6.6581	12.1847	4.0381	4.1829	1.4908	5.5315	2.1399	4.0944	7.0117	3.6917	0.8705	2.2869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.2522	0.9264	2.2499	6.5678	5.2355	0.6579	1.5749	5.1893	0.9264	1.5248	8.3811	3.84	2.2988	0.7443	6.0638	0.4199	7.4041	5.9231	2.1393	0.7382	0.7443	1.8656	0.5921	3.5974	3.0392	3.0925	0.6579	0.2639	0.9825	1.6514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.1095	2.3273	6.3413	6.2048	3.7272	0.9934	0.5286	3.7564	3.0331	6.3413	5.7394	3.8673	1.8899	0.1866	5.9118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.1589	0.3724	5.5611	12.1476	3.8395	2.1471	0.1978	7.6511	2.3475	3.1248	10.1898	2.4137	1.2199	1.7585	0.1805	3.0928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.0665	2.3111	2.5867	10.8361	3.145	2.0031	0.4171	8.0092	2.3834	3.6059	7.1524	7.6274	0.3119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.4251	3.1246	1.8779	4.1405	1.946	1.3775	0.3984	1.0074	4.3508	5.1811	9.0738	6.0693	1.4852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.3231	1.6768	3.9499	9.6529	1.825	2.246	2.3573	11.3869	0.4528	9.0543	3.8319	3.5918	0.064	0.4665	4.6475	1.7919	2.4828	3.9803	5.8294	2.1722	1.3839	6.5831	2.0228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.0597	2.1792	3.4466	15.0904	5.1699	0.6637	1.7357	0.0	2.9384	3.6989	9.6803	8.5132	4.0141	0.8331	6.792	3.8637	12.5134	3.8931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.6105	3.0696	1.3859	10.3898	3.0568	2.8408	0.2694	5.0585	3.4627	1.032	3.799	4.4572	0.4655	0.7971	5.0585	5.4153	4.3819	4.478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.3908	0.7241	4.9663	11.4444	2.7211	0.4075	0.0	2.2695	0.4423	9.4288	12.539	2.4639	1.7846	1.6545	3.2139	2.4525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.9799	2.7894	5.0688	11.8796	1.0053	1.1229	1.7768	7.896	1.2697	4.7984	8.5005	6.8813	2.6328	0.5258	6.0417	7.1617	6.7566	10.2168	2.8844	0.8726	3.2259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.1865	2.9245	1.3472	6.6718	3.3114	0.7907	0.4034	11.272	2.5367	3.8176	9.1686	3.0689	1.7214	0.2393	4.3374	3.798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.9872	1.2275	3.219	11.8762	4.3107	2.0966	0.3039	12.7438	1.436	9.601	4.1146	4.0804	1.2175	2.9949	5.7319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.1934	2.2464	7.1523	5.5017	1.7501	4.0362	2.6752	6.3295	1.5116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.6072	2.7329	2.183	4.7783	0.6387	1.8983	1.0085	5.7368	1.5232	1.3881	5.1152	2.7973	1.4363	0.5681	2.5844	2.1684	2.6147	0.4348	3.7416	2.4143	0.4014	5.7368	2.7712	2.5956	5.7319	2.7973	1.0298	1.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.5422	2.6864	3.2998	4.1689	3.7119	3.9406	1.2567	5.3665	2.3428	9.5877	10.0483	3.0417	2.3539	0.5364	6.2538	0.8436	6.8975	12.8663	3.8184	1.5042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.5	2.1916	3.2979	6.0568	2.7508	0.9698	0.1795	3.1617	1.7277	6.1186	10.0919	5.7712	0.3033	0.7807	0.1795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.1405	1.0095	1.3427	6.4797	2.4586	0.2837	0.2664	0.4891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.33	2.186	1.9245	5.5938	0.9355	0.9763	0.5035	9.4174	2.8175	3.2909	9.7915	4.1947	1.3964	0.1108	4.5144	5.6801	2.7935	3.9489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.1075	1.564	1.6991	9.8393	2.7225	1.6791	0.2447	4.4522	2.0977	6.5128	7.9974	2.9482	2.4691	0.0407	3.1742	2.3519	4.5827	6.7232	1.9188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.3085	2.2398	7.6604	7.4056	3.0735	0.6036	3.5694	6.4861	3.3618	6.708	3.1821	3.4941	1.651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.3265	1.5587	3.2886	4.0736	2.7952	0.7463	0.77	4.0126	1.0533	1.6464	1.9216	1.2957	1.0828	0.2751	3.249	1.5587	3.1571	4.1404	0.5525	0.6136	0.4222	4.5009	1.411	0.4523	3.687	0.5525	1.5155	0.0753	3.2184	1.4373	2.6061	6.0206	1.2525	0.2023	0.3114	4.683	1.8764	1.3199	0.0	0.0	0.0	0.0
15.2776	5.2282	7.028	10.5339	7.729	1.7313	1.4283	7.7105	0.8956	2.6547	4.4096	5.2377	0.3373	2.3065	9.1849	2.0523	6.1505	4.0975	2.3813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20.3704	2.6702	4.9767	10.8316	2.9419	4.3357	0.0635	14.9417	3.0115	9.008	9.3952	4.2656	1.6343	0.1053	6.232	4.2721	4.0734	5.9238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.8206	6.3067	5.1989	9.0754	7.4423	1.5498	0.7751	6.3739	1.3447	1.4595	3.443	4.5343	0.5643	2.9752	9.602	6.0963	4.2326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.3048	0.5326	0.6293	5.4555	0.7213	0.7911	0.81	2.2359	1.2793	2.9714	3.1464	3.856	0.8203	0.2266	2.42	0.4804	1.9168	3.0256	4.0129	0.5412	0.3604	2.0798	0.5727	0.8241	1.0515	1.2117	0.6146	0.7963	0.8741	0.707	0.6212	0.3417	1.5438	0.9799	1.1035	1.1695	0.0	0.0	0.0	0.0	0.0	0.0
6.2537	1.4087	3.0221	10.0437	2.7031	1.1165	0.713	4.237	2.464	1.8509	0.0	1.8576	0.3763	0.0	0.0262	2.464	3.2698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.2225	2.9365	2.9121	14.0202	2.5052	2.8434	1.1613	8.4007	0.7042	12.3334	16.8223	2.9463	0.3609	1.5078	7.3948	3.3433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.9194	3.3861	3.0592	10.7467	1.989	1.7628	0.0345	6.4979	2.5317	2.0489	8.9113	3.3028	0.1613	0.8278	1.1056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.1157	2.1897	4.4338	10.9483	4.7169	0.0515	0.4192	11.7095	2.634	6.8476	5.6512	3.8866	0.5148	2.1503	5.0085	2.6351	3.9007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.0712	3.8758	4.2158	10.2801	1.6433	0.4306	0.0358	8.0601	0.3892	9.1861	12.237	2.5868	1.6648	1.8424	0.0358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.4389	2.2386	3.4549	10.9314	3.1413	0.4108	2.5408	12.2715	2.2386	2.5923	7.5065	5.2119	1.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.087	5.0998	1.9272	7.4108	3.0295	2.009	0.8495	11.4619	3.2081	3.2113	11.8391	3.1382	2.7992	1.5809	6.7183	2.7932	2.7919	7.4393	3.3544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.3286	0.3562	3.8959	10.7889	3.7429	0.4957	0.0	10.7492	2.6754	11.3501	4.7101	5.4063	2.7696	0.3871	14.6934	4.029	4.235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.0531	3.3823	3.1742	10.5154	1.951	1.8635	0.1501	6.8725	2.6077	1.8634	0.4519	0.2046	-0.1691	0.4402	0.1597	3.7034	11.2557	7.1292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.4054	1.4699	4.3305	6.7098	5.7931	0.6771	3.838	11.2933	1.302	5.2799	11.1977	10.8989	3.4511	0.6771	5.8677	3.6347	4.3305	6.6935	4.8753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.8475	1.8057	2.0292	11.6229	3.8192	2.9406	1.4529	1.7952	1.7948	6.6358	11.7223	5.4975	2.0627	0.1991	5.7959	4.3436	2.1644	5.1036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21.1209	3.3538	3.4137	10.3877	2.6337	3.3865	0.8097	13.0987	3.0138	10.3684	10.7149	7.0391	2.2643	0.5822	1.9847	1.3746	4.681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.7116	2.9614	2.9846	11.2359	2.6486	0.6944	1.5386	6.6013	2.1193	7.051	14.463	3.8421	1.8243	0.5868	5.7718	0.8953	7.051	8.6664	2.4217	0.5161	2.233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.5317	1.8837	4.1659	11.5108	4.1669	0.4208	3.6369	4.1379	3.0241	3.2247	8.046	5.536	1.2496	1.2984	10.0043	2.4225	0.8839	7.713	2.3477	0.0885	0.9198	6.111	1.1885	2.5909	4.6438	3.5379	2.287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.1979	2.1104	3.6922	9.4403	3.2417	0.5609	0.1357	8.9357	2.6215	7.6718	7.5248	1.6702	1.0772	0.1308	5.0449	2.5439	0.5946	8.41	2.908	1.0772	0.0	4.2795	3.2901	1.455	3.5987	2.7008	1.4485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22.2539	2.7449	5.4397	11.92	2.6845	1.695	0.1111	9.5121	3.9522	6.9571	8.264	6.8188	0.7331	0.0762	3.9831	4.5476	4.4138	11.92	6.0566	0.4983	0.0	5.3015	1.796	0.9401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.7088	2.0107	2.8592	1.5559	0.9972	0.792	2.4857	4.9488	1.9883	3.0212	8.101	3.9337	1.0358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.9357	2.1186	3.7291	7.024	3.8928	0.5353	2.8388	9.7033	3.806	2.5133	6.9013	3.9838	0.5353	2.2064	3.1851	2.9999	3.7171	4.3713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.0345	3.2192	1.2643	4.8334	0.1377	1.269	0.102	5.1268	3.2918	10.9969	7.7649	2.9381	1.1707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.4647	2.8313	3.7116	9.1878	3.0191	2.0306	0.1812	8.469	3.8524	3.7116	8.6062	3.0755	3.5819	0.5102	14.8939	4.2485	13.2097	1.1631	3.1254	1.5513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.615	2.1929	4.0018	7.5833	3.4962	0.6571	2.9967	10.9465	4.4051	2.6927	7.5254	3.6486	0.6571	3.1714	12.5661	6.8135	1.0899	4.9603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10.7195	0.6515	3.512	5.9333	2.9056	3.1992	0.0	8.1514	1.5533	2.8909	1.0267	1.483	4.6985	1.0732	2.0515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.8881	5.4255	6.4822	8.359	4.3834	1.8048	0.6493	7.1013	1.8106	2.3982	0.2606	4.151	1.154	3.6519	3.8108	0.7234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.8439	1.8011	6.3814	7.1243	4.2142	1.5977	0.3993	5.6359	2.0773	4.0776	5.9443	4.2557	1.2277	0.0	5.7753	3.6152	2.8909	4.3517	4.2142	1.5012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.4654	2.0274	3.7056	6.7049	2.6936	1.9552	2.1078	10.4921	1.2144	3.0736	14.4949	6.9871	2.1559	0.436	7.775	4.4549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.8184	0.287	6.0012	10.1625	3.9712	4.2778	2.8115	0.7716	0.8684	9.591	5.5621	2.6559	1.3863	0.0929	4.7414	3.5082	3.2169	12.0353	3.6334	2.6139	1.4086	5.9962	3.5957	0.1703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.4175	3.1168	10.4543	11.0337	4.1634	0.6944	5.2316	6.2451	1.9457	4.4225	10.0728	4.1634	0.6944	3.4577	11.2612	4.6515	3.6016	7.8633	1.7861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.2525	1.4743	2.9805	9.1219	3.9805	0.588	2.8129	7.2099	1.4743	3.4401	11.091	1.8595	0.9896	1.9703	1.0751	3.0251	3.7012	1.9575	3.5078	4.1918	3.2457	1.1342	5.7533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
